Entity,Code,Year,"Transport (per capita) (CAIT, 2020)"
Malta,MLT,1997,1.8229166666666667
Malta,MLT,1998,1.8087855297157622
Malta,MLT,1999,1.5345268542199486
Malta,MLT,2000,1.2690355329949239
Malta,MLT,2001,1.0101010101010102
Malta,MLT,2002,0.7518796992481203
Malta,MLT,2003,0.997506234413965
Malta,MLT,2004,0.9925558312655088
Malta,MLT,2005,1.2345679012345678
Malta,MLT,2006,1.2315270935960592
Malta,MLT,2007,1.2254901960784315
Malta,MLT,2008,1.4669926650366747
Malta,MLT,2009,1.2135922330097086
Malta,MLT,2010,1.4492753623188406
Malta,MLT,2011,1.4354066985645932
Malta,MLT,2012,1.1848341232227488
Malta,MLT,2013,1.408450704225352
Malta,MLT,2014,1.1627906976744187
Malta,MLT,2015,1.3824884792626726
Malta,MLT,2016,1.3761467889908257
Mauritius,MUS,1990,0.3787878787878788
Mauritius,MUS,1991,0.4681647940074906
Mauritius,MUS,1992,0.46168051708217916
Mauritius,MUS,1993,0.4549590536851683
Mauritius,MUS,1994,0.4488330341113106
Mauritius,MUS,1995,0.4428697962798937
Mauritius,MUS,1996,0.43782837127845886
Mauritius,MUS,1997,0.43327556325823224
Mauritius,MUS,1998,0.4291845493562232
Mauritius,MUS,1999,0.5952380952380952
Mauritius,MUS,2000,0.6751054852320676
Mauritius,MUS,2001,0.6700167504187605
Mauritius,MUS,2002,0.6655574043261231
Mauritius,MUS,2003,0.6617038875103392
Mauritius,MUS,2004,0.6578947368421053
Mauritius,MUS,2005,0.7364975450081833
Mauritius,MUS,2006,0.7328990228013029
Mauritius,MUS,2007,0.6482982171799028
Mauritius,MUS,2008,0.6456820016142051
Mauritius,MUS,2009,0.7234726688102894
Mauritius,MUS,2010,0.7211538461538463
Mauritius,MUS,2011,0.7194244604316548
Mauritius,MUS,2012,0.7980845969672785
Mauritius,MUS,2013,0.796812749003984
Mauritius,MUS,2014,0.7955449482895783
Mauritius,MUS,2015,0.7942811755361399
Mauritius,MUS,2016,0.8716323296354993
Mexico,MEX,1990,0.994722609389705
Mexico,MEX,1991,1.0454550770058353
Mexico,MEX,1992,1.0301464254952628
Mexico,MEX,1993,1.0358251057827927
Mexico,MEX,1994,1.080349616220773
Mexico,MEX,1995,0.9753117397423169
Mexico,MEX,1996,0.9844654148818534
Mexico,MEX,1997,1.011510289501221
Mexico,MEX,1998,1.023361372532689
Mexico,MEX,1999,1.0370826280966303
Mexico,MEX,2000,1.0677451971688574
Mexico,MEX,2001,1.075794133482223
Mexico,MEX,2002,1.0798052810148988
Mexico,MEX,2003,1.1292090685965408
Mexico,MEX,2004,1.1749509639764626
Mexico,MEX,2005,1.2282439507570397
Mexico,MEX,2006,1.2774265526217925
Mexico,MEX,2007,1.3300235410502788
Mexico,MEX,2008,1.3644362225330504
Mexico,MEX,2009,1.31330914781619
Mexico,MEX,2010,1.3199758092082774
Mexico,MEX,2011,1.3112061886857684
Mexico,MEX,2012,1.3003734843187746
Mexico,MEX,2013,1.267388724784771
Mexico,MEX,2014,1.256283494661626
Mexico,MEX,2015,1.2350440676853387
Mexico,MEX,2016,1.2640574704255958
Moldova,MDA,1990,0.5497022446174988
Moldova,MDA,1991,0.5257142857142857
Moldova,MDA,1992,0.5026273703449853
Moldova,MDA,1993,0.3202928391672386
Moldova,MDA,1994,0.29823353980270706
Moldova,MDA,1995,0.2994701681640175
Moldova,MDA,1996,0.3243744207599629
Moldova,MDA,1997,0.326644890340644
Moldova,MDA,1998,0.2585193889541716
Moldova,MDA,1999,0.1656412683388547
Moldova,MDA,2000,0.1665477040209374
Moldova,MDA,2001,0.1671841413900167
Moldova,MDA,2002,0.23934897079942558
Moldova,MDA,2003,0.26359932901988975
Moldova,MDA,2004,0.31190019193857965
Moldova,MDA,2005,0.2885308968502044
Moldova,MDA,2006,0.2894356005788712
Moldova,MDA,2007,0.31476997578692495
Moldova,MDA,2008,0.3890104546559689
Moldova,MDA,2009,0.36603221083455345
Moldova,MDA,2010,0.41605482134116495
Moldova,MDA,2011,0.46580044128462855
Moldova,MDA,2012,0.3925417075564279
Moldova,MDA,2013,0.4171779141104294
Moldova,MDA,2014,0.441934691873312
Moldova,MDA,2015,0.46671579464505036
Moldova,MDA,2016,0.4918839153959665
Mongolia,MNG,1990,0.6868131868131868
Mongolia,MNG,1991,0.45085662759242556
Mongolia,MNG,1992,0.40124832813196615
Mongolia,MNG,1993,0.4418912947414936
Mongolia,MNG,1994,0.30701754385964913
Mongolia,MNG,1995,0.34812880765883375
Mongolia,MNG,1996,0.38843331894691413
Mongolia,MNG,1997,0.34246575342465757
Mongolia,MNG,1998,0.33955857385398985
Mongolia,MNG,1999,0.3367003367003367
Mongolia,MNG,2000,0.4171881518564873
Mongolia,MNG,2001,0.371900826446281
Mongolia,MNG,2002,0.4093327875562833
Mongolia,MNG,2003,0.4050222762251924
Mongolia,MNG,2004,0.4807692307692307
Mongolia,MNG,2005,0.39588281868566905
Mongolia,MNG,2006,0.5080109417741305
Mongolia,MNG,2007,0.5782575173477256
Mongolia,MNG,2008,0.60790273556231
Mongolia,MNG,2009,0.5609573672400897
Mongolia,MNG,2010,0.551470588235294
Mongolia,MNG,2011,0.6137184115523465
Mongolia,MNG,2012,0.6725663716814159
Mongolia,MNG,2013,0.6592643997224149
Mongolia,MNG,2014,0.6802721088435375
Mongolia,MNG,2015,0.66711140760507
Mongolia,MNG,2016,0.556282722513089
Montenegro,MNE,2005,0.8116883116883117
Montenegro,MNE,2006,0.8090614886731392
Montenegro,MNE,2007,0.967741935483871
Montenegro,MNE,2008,0.966183574879227
Montenegro,MNE,2009,0.9630818619582665
Montenegro,MNE,2010,1.1217948717948718
Montenegro,MNE,2011,0.96
Montenegro,MNE,2012,0.9584664536741213
Montenegro,MNE,2013,0.7987220447284344
Montenegro,MNE,2014,0.7974481658692185
Montenegro,MNE,2015,0.9569377990430622
Montenegro,MNE,2016,1.1164274322169059
Morocco,MAR,1990,0.15721368968436328
Morocco,MAR,1991,0.17022961203483766
Morocco,MAR,1992,0.18669052156664462
Morocco,MAR,1993,0.19881475817243358
Morocco,MAR,1994,0.2106530243755642
Morocco,MAR,1995,0.2222716159146477
Morocco,MAR,1996,0.23372165211992846
Morocco,MAR,1997,0.24500090073860564
Morocco,MAR,1998,0.2596940590537175
Morocco,MAR,1999,0.2741073938712398
Morocco,MAR,2000,0.28478155171216224
Morocco,MAR,2001,0.2952688319714345
Morocco,MAR,2002,0.3055508402648107
Morocco,MAR,2003,0.3156162911728167
Morocco,MAR,2004,0.3254192262991865
Morocco,MAR,2005,0.33490937746256894
Morocco,MAR,2006,0.3408537575068982
Morocco,MAR,2007,0.35938903863432164
Morocco,MAR,2008,0.38684719535783363
Morocco,MAR,2009,0.4040214225312412
Morocco,MAR,2010,0.4204928423461027
Morocco,MAR,2011,0.4392654505521323
Morocco,MAR,2012,0.4392034173635762
Morocco,MAR,2013,0.4508245343457112
Morocco,MAR,2014,0.4503977538605522
Morocco,MAR,2015,0.4731133164089545
Morocco,MAR,2016,0.48681888060126405
Mozambique,MOZ,1990,0.046200046200046196
Mozambique,MOZ,1991,0.03751500600240096
Mozambique,MOZ,1992,0.05070259307547443
Mozambique,MOZ,1993,0.06262612205135343
Mozambique,MOZ,1994,0.04682900722504683
Mozambique,MOZ,1995,0.04521087644513337
Mozambique,MOZ,1996,0.050125313283208024
Mozambique,MOZ,1997,0.04878941269744466
Mozambique,MOZ,1998,0.04757939812061378
Mozambique,MOZ,1999,0.046392948271862675
Mozambique,MOZ,2000,0.04516711833785005
Mozambique,MOZ,2001,0.043902974426517395
Mozambique,MOZ,2002,0.047964186740567044
Mozambique,MOZ,2003,0.05690341937820082
Mozambique,MOZ,2004,0.05524584400582593
Mozambique,MOZ,2005,0.04879476920074168
Mozambique,MOZ,2006,0.05218216318785579
Mozambique,MOZ,2007,0.06459650256078991
Mozambique,MOZ,2008,0.0628450868608879
Mozambique,MOZ,2009,0.06551648831622625
Mozambique,MOZ,2010,0.07224205337412884
Mozambique,MOZ,2011,0.0826856292376385
Mozambique,MOZ,2012,0.07641877488637734
Mozambique,MOZ,2013,0.08215641015609718
Mozambique,MOZ,2014,0.08369474244845165
Mozambique,MOZ,2015,0.0924487833740108
Mozambique,MOZ,2016,0.14013654329859865
Myanmar,MMR,1990,0.03145034474416354
Myanmar,MMR,1991,0.0310336595846264
Myanmar,MMR,1992,0.023583793217301068
Myanmar,MMR,1993,0.0373047330380042
Myanmar,MMR,1994,0.04149090657630869
Myanmar,MMR,1995,0.06150061500615006
Myanmar,MMR,1996,0.06523890938540448
Myanmar,MMR,1997,0.05330135252182024
Myanmar,MMR,1998,0.06577360724386662
Myanmar,MMR,1999,0.06496178081895151
Myanmar,MMR,2000,0.07491438356164383
Myanmar,MMR,2001,0.059290629962943354
Myanmar,MMR,2002,0.07337218565259318
Myanmar,MMR,2003,0.08099856694843091
Myanmar,MMR,2004,0.08854295362820196
Myanmar,MMR,2005,0.09601634320735446
Myanmar,MMR,2006,0.08113425691162451
Myanmar,MMR,2007,0.09068741057213679
Myanmar,MMR,2008,0.042058882435409575
Myanmar,MMR,2009,0.045771144278606964
Myanmar,MMR,2010,0.045453647161123295
Myanmar,MMR,2011,0.04706712949344002
Myanmar,MMR,2012,0.058349865795308674
Myanmar,MMR,2013,0.06749980714340816
Myanmar,MMR,2014,0.07650963064975805
Myanmar,MMR,2015,0.08162335566902679
Myanmar,MMR,2016,0.08294844000377039
Namibia,NAM,1991,0.33875338753387535
Namibia,NAM,1992,0.32959789057350036
Namibia,NAM,1993,0.3215434083601286
Namibia,NAM,1994,0.37688442211055273
Namibia,NAM,1995,0.3685503685503685
Namibia,NAM,1996,0.6013229104028863
Namibia,NAM,1997,0.6478209658421673
Namibia,NAM,1998,0.6351039260969977
Namibia,NAM,1999,0.6235827664399093
Namibia,NAM,2000,0.6128133704735377
Namibia,NAM,2001,0.7675438596491228
Namibia,NAM,2002,0.6479481641468682
Namibia,NAM,2003,0.6386375731772219
Namibia,NAM,2004,0.6813417190775681
Namibia,NAM,2005,0.7739938080495355
Namibia,NAM,2006,0.7102993404363267
Namibia,NAM,2007,0.6975585450921774
Namibia,NAM,2008,0.7342143906020557
Namibia,NAM,2009,0.8169149447381067
Namibia,NAM,2010,0.8494572911750826
Namibia,NAM,2011,0.8344923504867872
Namibia,NAM,2012,0.7744874715261959
Namibia,NAM,2013,0.8504923903312444
Namibia,NAM,2014,0.8798944126704795
Namibia,NAM,2015,0.9071274298056157
Namibia,NAM,2016,0.9329940627650553
Nepal,NPL,1990,0.015868817773075906
Nepal,NPL,1991,0.02061218179944347
Nepal,NPL,1992,0.02006219279767279
Nepal,NPL,1993,0.024402147388970227
Nepal,NPL,1994,0.02851575495461242
Nepal,NPL,1995,0.027808676307007788
Nepal,NPL,1996,0.027161611588954276
Nepal,NPL,1997,0.03099402258135931
Nepal,NPL,1998,0.03469511666232978
Nepal,NPL,1999,0.034028073160357296
Nepal,NPL,2000,0.03341547972098075
Nepal,NPL,2001,0.03285825769088595
Nepal,NPL,2002,0.0323546064870986
Nepal,NPL,2003,0.03189665483832383
Nepal,NPL,2004,0.03147252055548999
Nepal,NPL,2005,0.031073994950475824
Nepal,NPL,2006,0.03452641270571988
Nepal,NPL,2007,0.03411287571542281
Nepal,NPL,2008,0.048749390632617094
Nepal,NPL,2009,0.06695432227347121
Nepal,NPL,2010,0.07033650464591122
Nepal,NPL,2011,0.07396176176916534
Nepal,NPL,2012,0.08151469117047687
Nepal,NPL,2013,0.08916298250176467
Nepal,NPL,2014,0.10034936445402513
Nepal,NPL,2015,0.08513788635942994
Nepal,NPL,2016,0.14305102153101273
Netherlands,NLD,1990,1.8108920815235552
Netherlands,NLD,1991,1.8254231662794558
Netherlands,NLD,1992,1.9121719636027958
Netherlands,NLD,1993,1.9583442494105316
Netherlands,NLD,1994,1.9064350315570304
Netherlands,NLD,1995,1.91362813550556
Netherlands,NLD,1996,1.9790528818351218
Netherlands,NLD,1997,1.9674225487064836
Netherlands,NLD,1998,2.0005080655404543
Netherlands,NLD,1999,2.027027027027027
Netherlands,NLD,2000,2.015572020595253
Netherlands,NLD,2001,2.022724435010613
Netherlands,NLD,2002,2.0546244568590937
Netherlands,NLD,2003,2.0801185112030125
Netherlands,NLD,2004,2.099834223613925
Netherlands,NLD,2005,2.1017901875725546
Netherlands,NLD,2006,2.1472019464720193
Netherlands,NLD,2007,2.0960804507178774
Netherlands,NLD,2008,2.112506035731531
Netherlands,NLD,2009,2.0089017201972816
Netherlands,NLD,2010,2.0439968830546067
Netherlands,NLD,2011,2.0372804397180073
Netherlands,NLD,2012,1.947355883754169
Netherlands,NLD,2013,1.887912609831394
Netherlands,NLD,2014,1.746285443674895
Netherlands,NLD,2015,1.7770693116070375
Netherlands,NLD,2016,1.772569342205995
New Zealand,NZL,1990,2.5603296056503826
New Zealand,NZL,1991,2.5246662797446313
New Zealand,NZL,1992,2.569226377390808
New Zealand,NZL,1993,2.6374859708193044
New Zealand,NZL,1994,2.7877449627380626
New Zealand,NZL,1995,2.9387755102040822
New Zealand,NZL,1996,2.9324724239978477
New Zealand,NZL,1997,2.958422174840085
New Zealand,NZL,1998,2.9862579281183934
New Zealand,NZL,1999,3.038239916186485
New Zealand,NZL,2000,3.1355273386887794
New Zealand,NZL,2001,3.1218014329580344
New Zealand,NZL,2002,3.1794095382286147
New Zealand,NZL,2003,3.2819492789656883
New Zealand,NZL,2004,3.308823529411765
New Zealand,NZL,2005,3.264812575574365
New Zealand,NZL,2006,3.2728141423793593
New Zealand,NZL,2007,3.2600992204110564
New Zealand,NZL,2008,3.249181860682562
New Zealand,NZL,2009,3.1459634513069625
New Zealand,NZL,2010,3.112128146453089
New Zealand,NZL,2011,3.077619370898393
New Zealand,NZL,2012,3.0214861235452104
New Zealand,NZL,2013,3.031644169063952
New Zealand,NZL,2014,3.021015761821366
New Zealand,NZL,2015,3.120260021668473
New Zealand,NZL,2016,3.1337196823352653
Nicaragua,NIC,1990,0.16774502755811166
Nicaragua,NIC,1991,0.18744142455482662
Nicaragua,NIC,1992,0.20618556701030927
Nicaragua,NIC,1993,0.22411474675033616
Nicaragua,NIC,1994,0.21934634788330773
Nicaragua,NIC,1995,0.23645743766122101
Nicaragua,NIC,1996,0.25305778152678193
Nicaragua,NIC,1997,0.2485501242750621
Nicaragua,NIC,1998,0.2647118713093056
Nicaragua,NIC,1999,0.2805049088359046
Nicaragua,NIC,2000,0.2959163543105149
Nicaragua,NIC,2001,0.2915451895043732
Nicaragua,NIC,2002,0.28741138149070705
Nicaragua,NIC,2003,0.2834467120181406
Nicaragua,NIC,2004,0.27958993476234856
Nicaragua,NIC,2005,0.2757859900717044
Nicaragua,NIC,2006,0.2720348204570185
Nicaragua,NIC,2007,0.28622540250447226
Nicaragua,NIC,2008,0.2646903123345686
Nicaragua,NIC,2009,0.2610511660285416
Nicaragua,NIC,2010,0.27472527472527475
Nicaragua,NIC,2011,0.2879891580552262
Nicaragua,NIC,2012,0.30085241517633293
Nicaragua,NIC,2013,0.29693170570768723
Nicaragua,NIC,2014,0.3255738238645613
Nicaragua,NIC,2015,0.3535272376667203
Nicaragua,NIC,2016,0.38071065989847713
Niger,NER,2000,0.02647370278856336
Niger,NER,2001,0.03403965619947239
Niger,NER,2002,0.032813781788351114
Niger,NER,2003,0.03162555344718533
Niger,NER,2004,0.030473868657626087
Niger,NER,2005,0.029359953024075163
Niger,NER,2006,0.02828054298642534
Niger,NER,2007,0.034048348655090224
Niger,NER,2008,0.0327847354271851
Niger,NER,2009,0.04418355109512087
Niger,NER,2010,0.04859086491739553
Niger,NER,2011,0.04674262342974
Niger,NER,2012,0.05619556055071649
Niger,NER,2013,0.05944660613921315
Niger,NER,2014,0.06237006237006237
Niger,NER,2015,0.059994000599940006
Niger,NER,2016,0.057722834191158784
Nigeria,NGA,1990,0.12393395790446583
Nigeria,NGA,1991,0.1566531514928124
Nigeria,NGA,1992,0.18669754996905014
Nigeria,NGA,1993,0.15676575690596978
Nigeria,NGA,1994,0.12251410336771326
Nigeria,NGA,1995,0.13802942157335013
Nigeria,NGA,1996,0.15451481444668339
Nigeria,NGA,1997,0.19302296885190995
Nigeria,NGA,1998,0.1547455295735901
Nigeria,NGA,1999,0.16434680529934598
Nigeria,NGA,2000,0.17909129567236923
Nigeria,NGA,2001,0.21213136194714263
Nigeria,NGA,2002,0.21462564932035214
Nigeria,NGA,2003,0.22062001046239224
Nigeria,NGA,2004,0.218740762636713
Nigeria,NGA,2005,0.20667556010084961
Nigeria,NGA,2006,0.1690777196256437
Nigeria,NGA,2007,0.14350143501435014
Nigeria,NGA,2008,0.16769814334198443
Nigeria,NGA,2009,0.15227604871672373
Nigeria,NGA,2010,0.17539099321067775
Nigeria,NGA,2011,0.15294371317557634
Nigeria,NGA,2012,0.1530835036068387
Nigeria,NGA,2013,0.2579090157539909
Nigeria,NGA,2014,0.27663616231449956
Nigeria,NGA,2015,0.24511834667101018
Nigeria,NGA,2016,0.2731770273177027
North Korea,PRK,1990,0.23160695806435716
North Korea,PRK,1991,0.2037944587316221
North Korea,PRK,1992,0.16239193771791563
North Korea,PRK,1993,0.1457725947521866
North Korea,PRK,1994,0.09732134581518213
North Korea,PRK,1995,0.11435367303997805
North Korea,PRK,1996,0.09044453488897933
North Korea,PRK,1997,0.04925005596597269
North Korea,PRK,1998,0.09318010382925855
North Korea,PRK,1999,0.039593506664906956
North Korea,PRK,2000,0.0741419163504732
North Korea,PRK,2001,0.06916526174728742
North Korea,PRK,2002,0.06855477955353699
North Korea,PRK,2003,0.06371591198708691
North Korea,PRK,2004,0.06320313487548983
North Korea,PRK,2005,0.054384203480589026
North Korea,PRK,2006,0.041571398877572226
North Korea,PRK,2007,0.0496113775425831
North Korea,PRK,2008,0.04936240230357877
North Korea,PRK,2009,0.05321761912559358
North Korea,PRK,2010,0.05295531386207178
North Korea,PRK,2011,0.05268917440116727
North Korea,PRK,2012,0.05241724124027257
North Korea,PRK,2013,0.05615724027276373
North Korea,PRK,2014,0.05187963923697023
North Korea,PRK,2015,0.05559085133418043
North Korea,PRK,2016,0.05531847637110794
North Macedonia,MKD,1990,0.40080160320641284
North Macedonia,MKD,1991,0.40140491721023586
North Macedonia,MKD,1992,0.4022121669180493
North Macedonia,MKD,1993,0.7560483870967741
North Macedonia,MKD,1994,0.45408678102926336
North Macedonia,MKD,1995,0.45385779122541603
North Macedonia,MKD,1996,0.8547008547008548
North Macedonia,MKD,1997,0.75
North Macedonia,MKD,1998,0.49701789264413515
North Macedonia,MKD,1999,0.5434782608695653
North Macedonia,MKD,2000,0.4914004914004914
North Macedonia,MKD,2001,0.4405286343612335
North Macedonia,MKD,2002,0.48804294777940466
North Macedonia,MKD,2003,0.4870920603994155
North Macedonia,MKD,2004,0.4861448711716091
North Macedonia,MKD,2005,0.4854368932038835
North Macedonia,MKD,2006,0.48473097430925843
North Macedonia,MKD,2007,0.5811138014527845
North Macedonia,MKD,2008,0.5805515239477503
North Macedonia,MKD,2009,0.6283228612856453
North Macedonia,MKD,2010,0.6277160791887978
North Macedonia,MKD,2011,0.6756756756756757
North Macedonia,MKD,2012,0.6750241080038573
North Macedonia,MKD,2013,0.7225433526011561
North Macedonia,MKD,2014,0.769971126082772
North Macedonia,MKD,2015,0.8658008658008658
North Macedonia,MKD,2016,0.9610764055742431
Norway,NOR,1990,2.354603249352484
Norway,NOR,1991,2.3893183415319745
Norway,NOR,1992,2.4225483344980203
Norway,NOR,1993,2.5480657864257585
Norway,NOR,1994,2.4873330262551825
Norway,NOR,1995,2.633386764369132
Norway,NOR,1996,2.7316184839517414
Norway,NOR,1997,2.760180995475113
Norway,NOR,1998,2.8558578817180122
Norway,NOR,1999,2.8833258828788555
Norway,NOR,2000,2.689486552567237
Norway,NOR,2001,2.71943400397966
Norway,NOR,2002,2.705675318961725
Norway,NOR,2003,2.757111597374179
Norway,NOR,2004,2.827316224445411
Norway,NOR,2005,2.8281519861830744
Norway,NOR,2006,2.93173550181896
Norway,NOR,2007,3.0303030303030303
Norway,NOR,2008,2.9134353385034584
Norway,NOR,2009,2.8174849803190387
Norway,NOR,2010,2.9471960704052393
Norway,NOR,2011,2.9304769603880354
Norway,NOR,2012,2.8919026725169523
Norway,NOR,2013,2.77613703484938
Norway,NOR,2014,2.722676001555815
Norway,NOR,2015,2.653846153846154
Norway,NOR,2016,2.5328508855456104
Oman,OMN,1990,0.9381898454746136
Oman,OMN,1991,0.9503695881731785
Oman,OMN,1992,1.0085728693898133
Oman,OMN,1993,1.0135135135135136
Oman,OMN,1994,0.9776536312849162
Oman,OMN,1995,0.9981851179673321
Oman,OMN,1996,1.0281627179257933
Oman,OMN,1997,1.0666666666666667
Oman,OMN,1998,1.1101243339253997
Oman,OMN,1999,1.1086474501108647
Oman,OMN,2000,1.146384479717813
Oman,OMN,2001,1.2636165577342047
Oman,OMN,2002,1.1991434689507494
Oman,OMN,2003,1.2573344509639564
Oman,OMN,2004,1.3082583810302537
Oman,OMN,2005,1.4735165272799682
Oman,OMN,2006,1.5885315769081751
Oman,OMN,2007,2.3334587881068876
Oman,OMN,2008,2.653580516175936
Oman,OMN,2009,2.5730180806675937
Oman,OMN,2010,2.6964814205853336
Oman,OMN,2011,2.9221777914487848
Oman,OMN,2012,3.087478559176673
Oman,OMN,2013,3.160690571049137
Oman,OMN,2014,3.079215296746958
Oman,OMN,2015,3.070072650574174
Oman,OMN,2016,2.74614869390489
Pakistan,PAK,1990,0.12819560047562428
Pakistan,PAK,1991,0.12908583756849223
Pakistan,PAK,1992,0.14133841332268177
Pakistan,PAK,1993,0.15714810354693518
Pakistan,PAK,1994,0.16200991999202413
Pakistan,PAK,1995,0.1631967166759576
Pakistan,PAK,1996,0.17903556368719034
Pakistan,PAK,1997,0.17778523848401842
Pakistan,PAK,1998,0.18243437583356195
Pakistan,PAK,1999,0.18683499725648314
Pakistan,PAK,2000,0.17984600685662902
Pakistan,PAK,2001,0.1746838564715231
Pakistan,PAK,2002,0.17318622534269473
Pakistan,PAK,2003,0.1770165939404986
Pakistan,PAK,2004,0.18702327575518596
Pakistan,PAK,2005,0.16967761253618124
Pakistan,PAK,2006,0.16826907600670268
Pakistan,PAK,2007,0.19784515636918384
Pakistan,PAK,2008,0.1875921298739698
Pakistan,PAK,2009,0.18629718674156537
Pakistan,PAK,2010,0.18615021033413226
Pakistan,PAK,2011,0.19090214901276317
Pakistan,PAK,2012,0.19115762494660402
Pakistan,PAK,2013,0.1913615506082913
Pakistan,PAK,2014,0.2001996958685009
Pakistan,PAK,2015,0.22063210214736814
Pakistan,PAK,2016,0.2268809669694313
Panama,PAN,1990,0.5261027923917443
Panama,PAN,1991,0.5152596115735235
Panama,PAN,1992,0.5434782608695652
Panama,PAN,1993,0.5703422053231939
Panama,PAN,1994,0.5961251862891207
Panama,PAN,1995,0.6204379562043796
Panama,PAN,1996,0.6437768240343348
Panama,PAN,1997,0.6657323055360898
Panama,PAN,1998,0.7554945054945056
Panama,PAN,1999,0.7741501178054526
Panama,PAN,2000,0.759075907590759
Panama,PAN,2001,0.7119741100323626
Panama,PAN,2002,0.7621467132422991
Panama,PAN,2003,0.779058896852602
Panama,PAN,2004,0.7953502600183543
Panama,PAN,2005,0.8708708708708709
Panama,PAN,2006,0.8844339622641509
Panama,PAN,2007,0.8106543138390272
Panama,PAN,2008,0.881683731513083
Panama,PAN,2009,0.9499860296172115
Panama,PAN,2010,0.960746637386769
Panama,PAN,2011,0.9713977334052888
Panama,PAN,2012,0.9811721028904801
Panama,PAN,2013,0.9647979139504563
Panama,PAN,2014,0.9997436554729556
Panama,PAN,2015,1.0836693548387097
Panama,PAN,2016,1.1642308645033441
Paraguay,PRY,1990,0.37887757518351883
Paraguay,PRY,1991,0.34610059990770653
Paraguay,PRY,1992,0.4049493813273341
Paraguay,PRY,1993,0.5048287971905179
Paraguay,PRY,1994,0.5572224603514788
Paraguay,PRY,1995,0.6070755704416998
Paraguay,PRY,1996,0.613747954173486
Paraguay,PRY,1997,0.6602641056422569
Paraguay,PRY,1998,0.6851996867658575
Paraguay,PRY,1999,0.6710122699386503
Paraguay,PRY,2000,0.5260191621266203
Paraguay,PRY,2001,0.552689756816507
Paraguay,PRY,2002,0.5784526391901663
Paraguay,PRY,2003,0.6035860110065684
Paraguay,PRY,2004,0.5932647007503054
Paraguay,PRY,2005,0.5322802197802199
Paraguay,PRY,2006,0.541180449856249
Paraguay,PRY,2007,0.5835278426142048
Paraguay,PRY,2008,0.6084525571452064
Paraguay,PRY,2009,0.6164828033744321
Paraguay,PRY,2010,0.6882202304737516
Paraguay,PRY,2011,0.7104515314177455
Paraguay,PRY,2012,0.7162877608221737
Paraguay,PRY,2013,0.706605222734255
Paraguay,PRY,2014,0.7272727272727272
Paraguay,PRY,2015,0.7923456420989684
Paraguay,PRY,2016,0.885216878135143
Peru,PER,1990,0.32168909428662046
Peru,PER,1991,0.2841665926649498
Peru,PER,1992,0.3004310532503157
Peru,PER,1993,0.30331510594668487
Peru,PER,1994,0.335415705840426
Peru,PER,1995,0.3580394254907609
Peru,PER,1996,0.3676173547709461
Peru,PER,1997,0.3728531196699853
Peru,PER,1998,0.36246005144594284
Peru,PER,1999,0.37963033974998084
Peru,PER,2000,0.36659108087679515
Peru,PER,2001,0.33956490913840065
Peru,PER,2002,0.3284011660086344
Peru,PER,2003,0.3434166301329826
Peru,PER,2004,0.38372429771213434
Peru,PER,2005,0.3624488624129764
Peru,PER,2006,0.38431428368087683
Peru,PER,2007,0.39882822150848835
Peru,PER,2008,0.4831594426160633
Peru,PER,2009,0.5244330219150488
Peru,PER,2010,0.5649717514124294
Peru,PER,2011,0.5809185347184254
Peru,PER,2012,0.5896905818958212
Peru,PER,2013,0.6280647544837779
Peru,PER,2014,0.6214689265536724
Peru,PER,2015,0.6694890223491188
Peru,PER,2016,0.721076117182953
Philippines,PHL,1990,0.22134259633249856
Philippines,PHL,1991,0.21905287211409663
Philippines,PHL,1992,0.24454014149492467
Philippines,PHL,1993,0.25377661651199807
Philippines,PHL,1994,0.27133658937240585
Philippines,PHL,1995,0.31812449845236734
Philippines,PHL,1996,0.351530769446234
Philippines,PHL,1997,0.37107529679177337
Philippines,PHL,1998,0.36559888579387184
Philippines,PHL,1999,0.3563661137751225
Philippines,PHL,2000,0.31541696584265055
Philippines,PHL,2001,0.33386467184617125
Philippines,PHL,2002,0.3293799545259018
Philippines,PHL,2003,0.3106487501806097
Philippines,PHL,2004,0.3151892906470234
Philippines,PHL,2005,0.29191668790399183
Philippines,PHL,2006,0.2662449225727907
Philippines,PHL,2007,0.2460712488115877
Philippines,PHL,2008,0.24421904908582867
Philippines,PHL,2009,0.2521263012097734
Philippines,PHL,2010,0.2522162035608245
Philippines,PHL,2011,0.24589306267657215
Philippines,PHL,2012,0.25202390626768023
Philippines,PHL,2013,0.25892062464600696
Philippines,PHL,2014,0.26464238456717043
Philippines,PHL,2015,0.3016266293224173
Philippines,PHL,2016,0.32123012810618917
Poland,POL,1990,0.5321390937829293
Poland,POL,1991,0.5540529895228843
Poland,POL,1992,0.5628566940677522
Poland,POL,1993,0.5456776585467743
Poland,POL,1994,0.5600562661178983
Poland,POL,1995,0.5798382693257755
Poland,POL,1996,0.6569722150090885
Poland,POL,1997,0.6926968478401867
Poland,POL,1998,0.7312519448190021
Poland,POL,1999,0.7959966811864758
Poland,POL,2000,0.700261949840496
Poland,POL,2001,0.6955618998183234
Poland,POL,2002,0.6729195354516875
Poland,POL,2003,0.736173976380001
Poland,POL,2004,0.8359375
Poland,POL,2005,0.8991633871093851
Poland,POL,2006,0.9985920634092922
Poland,POL,2007,1.1029124188459833
Poland,POL,2008,1.154939124540501
