,Entity,Year,Food Emissions
2507,Ireland,2001,34086207.7
2508,Ireland,2002,33760306.2
2509,Ireland,2003,32851392.4
2510,Ireland,2004,32815974.0
2511,Ireland,2005,32866419.200000003
2512,Ireland,2006,33198089.000000004
2513,Ireland,2007,32244741.0
2514,Ireland,2008,31619118.5
2515,Ireland,2009,30855662.5
2516,Ireland,2010,30503646.9
2517,Ireland,2011,29228922.4
2518,Ireland,2012,30061808.200000003
2519,Ireland,2013,30326762.8
2520,Ireland,2014,30535366.7
2522,Israel,1990,8028346.8
2523,Israel,1991,8158690.0
2524,Israel,1992,8644482.200000001
2525,Israel,1993,9044173.0
2526,Israel,1994,9530672.0
2527,Israel,1995,10073138.7
2528,Israel,1996,10700913.3
2529,Israel,1997,11082574.7
2530,Israel,1998,11270642.9
2531,Israel,1999,11692617.6
2532,Israel,2000,12236078.3
2533,Israel,2001,12436800.0
2534,Israel,2002,12973400.0
2535,Israel,2003,13395800.0
2536,Israel,2004,13789900.0
2537,Israel,2005,13575900.0
2538,Israel,2006,14333544.1
2539,Israel,2007,14695970.4
2540,Israel,2008,14596496.7
2541,Israel,2009,14448923.1
2542,Israel,2010,14895449.6
2543,Israel,2011,15069600.0
2544,Israel,2012,15711500.0
2545,Israel,2013,15717500.0
2546,Israel,2014,15307800.0
2548,Italy,1990,110887903.3
2549,Italy,1991,109532903.3
2550,Italy,1992,108938903.3
2551,Italy,1993,105881903.3
2552,Italy,1994,105825903.3
2553,Italy,1995,107187903.3
2554,Italy,1996,109256080.4
2555,Italy,1997,109815608.0
2556,Italy,1998,112441852.5
2557,Italy,1999,115845949.6
2558,Italy,2000,118690488.2
2559,Italy,2001,115298675.7
2560,Italy,2002,118710393.2
2561,Italy,2003,121357052.1
2562,Italy,2004,121133110.1
2563,Italy,2005,121562890.5
2564,Italy,2006,119607057.5
2565,Italy,2007,119431416.5
2566,Italy,2008,118897454.4
2567,Italy,2009,111055441.3
2568,Italy,2010,110110969.2
2569,Italy,2011,107140818.3
2570,Italy,2012,104589062.4
2571,Italy,2013,100708138.0
2572,Italy,2014,97818603.9
2574,Jamaica,1990,2456516.6
2575,Jamaica,1991,2491013.4
2576,Jamaica,1992,3357580.3
2577,Jamaica,1993,2610447.3000000003
2578,Jamaica,1994,2523514.5
2579,Jamaica,1995,2655368.6
2580,Jamaica,1996,2601484.0
2581,Jamaica,1997,2579825.8000000003
2582,Jamaica,1998,2634229.4000000004
2583,Jamaica,1999,2699335.7
2584,Jamaica,2000,2724617.1
2585,Jamaica,2001,2765649.1
2586,Jamaica,2002,2830933.9
2587,Jamaica,2003,2882616.1
2588,Jamaica,2004,2813376.2
2589,Jamaica,2005,2761891.1
2590,Jamaica,2006,2913004.9
2591,Jamaica,2007,2908058.4
2592,Jamaica,2008,2467069.6
2593,Jamaica,2009,2601361.2
2594,Jamaica,2010,2366849.8
2595,Jamaica,2011,2343788.5
2596,Jamaica,2012,2480779.8000000003
2597,Jamaica,2013,2358915.4
2598,Jamaica,2014,2226752.6
2600,Japan,1990,197024389.0
2601,Japan,1991,197840471.3
2602,Japan,1992,198178576.8
2603,Japan,1993,196736705.5
2604,Japan,1994,203211873.5
2605,Japan,1995,202819450.7
2606,Japan,1996,203081675.3
2607,Japan,1997,201399803.8
2608,Japan,1998,196852928.9
2609,Japan,1999,202465290.8
2610,Japan,2000,206839342.2
2611,Japan,2001,204322146.2
2612,Japan,2002,207636972.2
2613,Japan,2003,208742658.9
2614,Japan,2004,209475991.4
2615,Japan,2005,209119717.2
2616,Japan,2006,213051972.8
2617,Japan,2007,220286629.2
2618,Japan,2008,217647137.0
2619,Japan,2009,208335111.1
2620,Japan,2010,215008451.8
2621,Japan,2011,214104845.7
2622,Japan,2012,217580517.7
2623,Japan,2013,217640479.6
2624,Japan,2014,214135604.9
2626,Jordan,1990,2662030.0
2627,Jordan,1991,3466400.0
2628,Jordan,1992,3508440.0
2629,Jordan,1993,3473040.0
2630,Jordan,1994,3506130.0
2631,Jordan,1995,3663530.0
2632,Jordan,1996,3778180.0
2633,Jordan,1997,3834540.0
2634,Jordan,1998,3805520.0
2635,Jordan,1999,3907140.0
2636,Jordan,2000,3894260.0
2637,Jordan,2001,3959200.0
2638,Jordan,2002,4184980.000000001
2639,Jordan,2003,4279290.0
2640,Jordan,2004,4585960.0
2641,Jordan,2005,4869650.0
2642,Jordan,2006,4979510.0
2643,Jordan,2007,5351030.0
2644,Jordan,2008,5634910.0
2645,Jordan,2009,5749910.0
2646,Jordan,2010,5864230.0
2647,Jordan,2011,6164670.0
2648,Jordan,2012,7109430.0
2649,Jordan,2013,7558010.0
2650,Jordan,2014,8144399.999999999
2652,Kazakhstan,1990,70508460.14
2653,Kazakhstan,1991,71818340.28
2654,Kazakhstan,1992,71418990.39999999
2655,Kazakhstan,1993,70378748.6
2656,Kazakhstan,1994,67122011.1
2657,Kazakhstan,1995,55776877.7
2658,Kazakhstan,1996,48757109.3
2659,Kazakhstan,1997,40937877.7
2660,Kazakhstan,1998,36895922.3
2661,Kazakhstan,1999,36860654.9
2662,Kazakhstan,2000,36469451.6
2663,Kazakhstan,2001,39468003.1
2664,Kazakhstan,2002,42261134.9
2665,Kazakhstan,2003,45043263.3
2666,Kazakhstan,2004,46153146.0
2667,Kazakhstan,2005,46122130.6
2668,Kazakhstan,2006,45367040.6
2669,Kazakhstan,2007,46817657.0
2670,Kazakhstan,2008,49874970.0
2671,Kazakhstan,2009,47246835.2
2672,Kazakhstan,2010,48974137.2
2673,Kazakhstan,2011,47290441.9
2674,Kazakhstan,2012,52151923.2
2675,Kazakhstan,2013,50275507.6
2676,Kazakhstan,2014,53151120.1
2678,Kenya,1990,88596612.8
2679,Kenya,1991,87829393.4
2680,Kenya,1992,88104741.5
2681,Kenya,1993,88434577.89999999
2682,Kenya,1994,88911825.8
2683,Kenya,1995,89138295.3
2684,Kenya,1996,87330607.5
2685,Kenya,1997,87795972.6
2686,Kenya,1998,87951831.8
2687,Kenya,1999,90666791.9
2688,Kenya,2000,88115467.30000001
2689,Kenya,2001,30948984.1
2690,Kenya,2002,33672260.3
2691,Kenya,2003,35655328.300000004
2692,Kenya,2004,38826177.7
2693,Kenya,2005,40283442.2
2694,Kenya,2006,39033387.0
2695,Kenya,2007,57846793.6
2696,Kenya,2008,63096528.1
2697,Kenya,2009,59505081.2
2698,Kenya,2010,61101597.7
2699,Kenya,2011,62563303.3
2700,Kenya,2012,63584587.2
2701,Kenya,2013,59693631.9
2702,Kenya,2014,60120706.0
2704,Kiribati,1990,17538.100000000002
2705,Kiribati,1991,18014.9
2706,Kiribati,1992,17953.8
2707,Kiribati,1993,18066.8
2708,Kiribati,1994,17476.399999999998
2709,Kiribati,1995,17715.3
2710,Kiribati,1996,18086.5
2711,Kiribati,1997,18424.800000000003
2712,Kiribati,1998,18811.6
2713,Kiribati,1999,18995.8
2714,Kiribati,2000,20188.8
2715,Kiribati,2001,20841.1
2716,Kiribati,2002,21385.2
2717,Kiribati,2003,21594.4
2718,Kiribati,2004,22034.0
2719,Kiribati,2005,23085.3
2720,Kiribati,2006,23318.2
2721,Kiribati,2007,23964.6
2722,Kiribati,2008,24980.9
2723,Kiribati,2009,27371.4
2724,Kiribati,2010,28278.6
2725,Kiribati,2011,31570.9
2726,Kiribati,2012,36262.3
2727,Kiribati,2013,32337.5
2728,Kiribati,2014,30000.1
2730,Kuwait,1990,6386440.0
2731,Kuwait,1991,5101580.0
2732,Kuwait,1992,7095790.0
2733,Kuwait,1993,8618490.0
2734,Kuwait,1994,9861750.0
2735,Kuwait,1995,9660900.0
2736,Kuwait,1996,9788940.0
2737,Kuwait,1997,10327400.0
2738,Kuwait,1998,9474770.0
2739,Kuwait,1999,9674150.0
2740,Kuwait,2000,10136600.0
2741,Kuwait,2001,10185500.0
2742,Kuwait,2002,10519600.0
2743,Kuwait,2003,11385300.0
2744,Kuwait,2004,11841300.0
2745,Kuwait,2005,12719700.0
2746,Kuwait,2006,13270700.0
2747,Kuwait,2007,13475100.0
2748,Kuwait,2008,14065200.0
2749,Kuwait,2009,14390900.0
2750,Kuwait,2010,14436900.0
2751,Kuwait,2011,15238200.0
2752,Kuwait,2012,15831100.0
2753,Kuwait,2013,17001100.0
2754,Kuwait,2014,17091700.0
2756,Kyrgyzstan,1990,9834614.92
2757,Kyrgyzstan,1991,9380194.906
2758,Kyrgyzstan,1992,8765190.0
2759,Kyrgyzstan,1993,7978490.0
2760,Kyrgyzstan,1994,7154960.0
2761,Kyrgyzstan,1995,6151290.0
2762,Kyrgyzstan,1996,5786752.7
2763,Kyrgyzstan,1997,5583014.1
2764,Kyrgyzstan,1998,5668277.899999999
2765,Kyrgyzstan,1999,5740959.4
2766,Kyrgyzstan,2000,5773251.7
2767,Kyrgyzstan,2001,5688720.0
2768,Kyrgyzstan,2002,5737113.199999999
2769,Kyrgyzstan,2003,5809747.7
2770,Kyrgyzstan,2004,5807124.7
2771,Kyrgyzstan,2005,5900493.899999999
2772,Kyrgyzstan,2006,11898312.6
2773,Kyrgyzstan,2007,11968436.2
2774,Kyrgyzstan,2008,11775527.4
2775,Kyrgyzstan,2009,11923134.4
2776,Kyrgyzstan,2010,11426827.4
2777,Kyrgyzstan,2011,7616243.899999999
2778,Kyrgyzstan,2012,7889477.699999999
2779,Kyrgyzstan,2013,8347230.0
2780,Kyrgyzstan,2014,8657279.9
2782,Laos,1990,40832689.7
2783,Laos,1991,40637109.9
2784,Laos,1992,41052198.4
2785,Laos,1993,41167164.1
2786,Laos,1994,41772936.6
2787,Laos,1995,41842016.3
2788,Laos,1996,38330019.2
2789,Laos,1997,38271041.2
2790,Laos,1998,39963097.8
2791,Laos,1999,39067681.2
2792,Laos,2000,38708594.0
2793,Laos,2001,9708660.0
2794,Laos,2002,12017809.7
2795,Laos,2003,12600084.8
2796,Laos,2004,23011939.0
2797,Laos,2005,15497900.4
2798,Laos,2006,12233362.4
2799,Laos,2007,22668076.0
2800,Laos,2008,12263015.0
2801,Laos,2009,14564561.6
2802,Laos,2010,23798424.8
2803,Laos,2011,13186051.5
2804,Laos,2012,17320174.900000002
2805,Laos,2013,19211410.5
2806,Laos,2014,17910156.400000002
2808,Latvia,1990,9695940.0
2809,Latvia,1991,9049920.0
2810,Latvia,1992,10795023.0
2811,Latvia,1993,9553409.7
2812,Latvia,1994,7627165.2
2813,Latvia,1995,6920984.5
2814,Latvia,1996,6905091.3
2815,Latvia,1997,6728191.6
2816,Latvia,1998,6603805.5
2817,Latvia,1999,6460979.4
2818,Latvia,2000,6324755.8
2819,Latvia,2001,7070019.1
2820,Latvia,2002,7592007.5
2821,Latvia,2003,7892256.3
2822,Latvia,2004,7954120.1
2823,Latvia,2005,8120126.4
2824,Latvia,2006,10938161.9
2825,Latvia,2007,11187264.7
2826,Latvia,2008,11065605.6
2827,Latvia,2009,10903744.8
2828,Latvia,2010,11154493.2
2829,Latvia,2011,8599038.1
2830,Latvia,2012,8707937.5
2831,Latvia,2013,8771420.799999999
2832,Latvia,2014,8859427.0
2834,Lebanon,1990,1971860.0
2835,Lebanon,1991,2256380.0
2836,Lebanon,1992,2414280.0
2837,Lebanon,1993,3014850.0
2838,Lebanon,1994,3067260.0
2839,Lebanon,1995,3494040.0
2840,Lebanon,1996,3553070.0
2841,Lebanon,1997,3725480.0
2842,Lebanon,1998,3613089.9
2843,Lebanon,1999,3651430.0
2844,Lebanon,2000,3589780.0
2845,Lebanon,2001,3708950.0
2846,Lebanon,2002,3785250.0
2847,Lebanon,2003,3795030.0
2848,Lebanon,2004,3931570.0
2849,Lebanon,2005,3834800.0
2850,Lebanon,2006,3871270.0
2851,Lebanon,2007,3705270.0
2852,Lebanon,2008,4097590.000000001
2853,Lebanon,2009,4660970.0
2854,Lebanon,2010,4486150.0
2855,Lebanon,2011,4727000.0
2856,Lebanon,2012,5242360.0
2857,Lebanon,2013,5226650.0
2858,Lebanon,2014,5625300.0
2860,Lesotho,1990,1677902.1
2861,Lesotho,1991,1682572.9
2862,Lesotho,1992,1871343.8
2863,Lesotho,1993,1837114.6
2864,Lesotho,1994,1774625.4
2865,Lesotho,1995,1717006.2
2866,Lesotho,1996,1632444.5
2867,Lesotho,1997,1596090.8
2868,Lesotho,1998,1543568.6
2869,Lesotho,1999,2027101.5
2870,Lesotho,2000,1913112.9
2871,Lesotho,2001,1931796.2
2872,Lesotho,2002,1771735.2
2873,Lesotho,2003,1789964.2
2874,Lesotho,2004,1763111.7
2875,Lesotho,2005,1917641.6
2876,Lesotho,2006,1863651.3
2877,Lesotho,2007,1876949.7
2878,Lesotho,2008,1835829.4
2879,Lesotho,2009,1835916.2
2880,Lesotho,2010,1851377.6
2881,Lesotho,2011,1911943.3
2882,Lesotho,2012,1945517.9
2883,Lesotho,2013,1871952.3
2884,Lesotho,2014,1862993.9
2886,Liberia,1990,16715012.4
2887,Liberia,1991,16651286.3
2888,Liberia,1992,16633928.2
2889,Liberia,1993,16587624.000000002
2890,Liberia,1994,16571236.7
2891,Liberia,1995,16591650.1
2892,Liberia,1996,15738894.7
2893,Liberia,1997,15798687.1
2894,Liberia,1998,15874847.6
2895,Liberia,1999,15910805.9
2896,Liberia,2000,15951875.8
2897,Liberia,2001,15962443.2
2898,Liberia,2002,15975365.3
2899,Liberia,2003,16429827.800000004
2900,Liberia,2004,16276359.7
2901,Liberia,2005,16074295.500000002
2902,Liberia,2006,16833698.5
2903,Liberia,2007,16487405.3
2904,Liberia,2008,16496663.2
2905,Liberia,2009,20992950.5
2906,Liberia,2010,16634222.1
2907,Liberia,2011,16834186.1
2908,Liberia,2012,17133504.8
2909,Liberia,2013,17060538.0
2910,Liberia,2014,18639222.9
2912,Libya,1990,10415900.0
2913,Libya,1991,10339500.0
2914,Libya,1992,10772500.0
2915,Libya,1993,11629100.0
2916,Libya,1994,12596100.0
2917,Libya,1995,13399100.0
2918,Libya,1996,13980600.0
2919,Libya,1997,12166500.0
2920,Libya,1998,11649700.0
2921,Libya,1999,11383600.0
2922,Libya,2000,11244100.0
2923,Libya,2001,10990800.0
2924,Libya,2002,10773100.0
2925,Libya,2003,11686400.0
2926,Libya,2004,11876200.0
2927,Libya,2005,13299500.0
2928,Libya,2006,13062800.0
2929,Libya,2007,12570400.0
2930,Libya,2008,12532200.0
2931,Libya,2009,12713500.0
2932,Libya,2010,13761600.0
2933,Libya,2011,9658670.0
2934,Libya,2012,11519400.0
2935,Libya,2013,10810300.0
2936,Libya,2014,10171300.0
2938,Lithuania,1990,17368500.0
2939,Lithuania,1991,16674399.999999998
2940,Lithuania,1992,18081317.4
2941,Lithuania,1993,15231317.4
2942,Lithuania,1994,14319625.7
2943,Lithuania,1995,13738089.4
2944,Lithuania,1996,13755860.8
2945,Lithuania,1997,13653817.9
2946,Lithuania,1998,13625929.0
2947,Lithuania,1999,12897169.7
2948,Lithuania,2000,12810912.5
2949,Lithuania,2001,12686764.7
2950,Lithuania,2002,13058337.1
2951,Lithuania,2003,13359840.4
2952,Lithuania,2004,13577233.2
2953,Lithuania,2005,13771245.4
2954,Lithuania,2006,14092678.6
2955,Lithuania,2007,15808047.8
2956,Lithuania,2008,16091100.3
2957,Lithuania,2009,14580138.7
2958,Lithuania,2010,14685879.7
2959,Lithuania,2011,17599116.0
2960,Lithuania,2012,17839326.400000002
2961,Lithuania,2013,17166000.5
2962,Lithuania,2014,17369593.6
2964,Luxembourg,1990,1513927.6800000002
2965,Luxembourg,1991,1545090.923
2966,Luxembourg,1992,1606604.247
2967,Luxembourg,1993,1600797.65
2968,Luxembourg,1994,1613050.149
2969,Luxembourg,1995,1478947.634
2970,Luxembourg,1996,1476542.1139999998
2971,Luxembourg,1997,1442064.1700000002
2972,Luxembourg,1998,1408047.4279999998
2973,Luxembourg,1999,1505259.9719999998
2974,Luxembourg,2000,1863510.2
2975,Luxembourg,2001,1937910.2
2976,Luxembourg,2002,1910580.8
2977,Luxembourg,2003,1915193.8
2978,Luxembourg,2004,2091473.8
2979,Luxembourg,2005,2143303.8
2980,Luxembourg,2006,2145625.9000000004
2981,Luxembourg,2007,2066513.8
2982,Luxembourg,2008,2100053.8
2983,Luxembourg,2009,2035793.8
2984,Luxembourg,2010,2115373.8
2985,Luxembourg,2011,2093123.8
2986,Luxembourg,2012,2057103.8
2987,Luxembourg,2013,2006873.8
2988,Luxembourg,2014,2014357.2
2990,Macao,1990,142581.0
2991,Macao,1991,141841.0
2992,Macao,1992,149598.0
2993,Macao,1993,161672.0
2994,Macao,1994,129261.0
2995,Macao,1995,135595.0
2996,Macao,1996,147131.0
2997,Macao,1997,160229.0
2998,Macao,1998,170999.0
2999,Macao,1999,175736.0
3000,Macao,2000,147774.0
3001,Macao,2001,158296.0
3002,Macao,2002,160400.0
3003,Macao,2003,166613.0
3004,Macao,2004,201966.0
3005,Macao,2005,187517.0
3006,Macao,2006,200457.0
3007,Macao,2007,185671.0
3008,Macao,2008,192562.0
3009,Macao,2009,204036.0
3010,Macao,2010,186474.0
3011,Macao,2011,264209.0
3012,Macao,2012,371436.0
3013,Macao,2013,231430.0
3014,Macao,2014,180087.0
3016,Madagascar,1990,68385728.3
3017,Madagascar,1991,68304514.0
3018,Madagascar,1992,68517641.60000001
3019,Madagascar,1993,68820310.3
3020,Madagascar,1994,68428919.2
3021,Madagascar,1995,68626098.9
3022,Madagascar,1996,67214884.9
3023,Madagascar,1997,66177736.9
3024,Madagascar,1998,67474868.5
3025,Madagascar,1999,66907103.2
3026,Madagascar,2000,64824644.9
3027,Madagascar,2001,54739350.8
3028,Madagascar,2002,46743923.3
3029,Madagascar,2003,48395646.4
3030,Madagascar,2004,50835054.8
3031,Madagascar,2005,54806444.5
3032,Madagascar,2006,72023633.6
3033,Madagascar,2007,74232416.2
3034,Madagascar,2008,70797052.2
3035,Madagascar,2009,78102805.5
3036,Madagascar,2010,77972377.0
3037,Madagascar,2011,48675880.3
3038,Madagascar,2012,44223152.7
3039,Madagascar,2013,48762666.0
3040,Madagascar,2014,46365892.1
3042,Malawi,1990,11865506.5
3043,Malawi,1991,11895786.1
3044,Malawi,1992,11856903.9
3045,Malawi,1993,11949520.8
3046,Malawi,1994,11728907.8
3047,Malawi,1995,11853070.8
3048,Malawi,1996,12356297.5
3049,Malawi,1997,12228816.2
3050,Malawi,1998,12580276.4
3051,Malawi,1999,12375103.8
3052,Malawi,2000,12987952.0
3053,Malawi,2001,15395560.5
3054,Malawi,2002,14334462.9
3055,Malawi,2003,14796401.2
3056,Malawi,2004,14224297.7
3057,Malawi,2005,14985563.5
3058,Malawi,2006,14203218.9
3059,Malawi,2007,14655384.3
3060,Malawi,2008,15242492.6
3061,Malawi,2009,15537364.8
3062,Malawi,2010,16613840.4
3063,Malawi,2011,12801251.6
3064,Malawi,2012,13434381.4
3065,Malawi,2013,13689162.5
3066,Malawi,2014,14116060.2
3068,Malaysia,1990,98043581.4
3069,Malaysia,1991,98774016.3
3070,Malaysia,1992,99639241.0
3071,Malaysia,1993,99464043.9
3072,Malaysia,1994,102012468.6
3073,Malaysia,1995,101936787.7
3074,Malaysia,1996,97402656.4
3075,Malaysia,1997,100300549.3
3076,Malaysia,1998,128586662.0
3077,Malaysia,1999,98160813.7
3078,Malaysia,2000,99115358.6
3079,Malaysia,2001,122278585.7
3080,Malaysia,2002,130341283.9
3081,Malaysia,2003,130836269.2
3082,Malaysia,2004,142587761.4
3083,Malaysia,2005,146027718.3
3084,Malaysia,2006,73659117.4
3085,Malaysia,2007,82829338.69999999
3086,Malaysia,2008,80652469.80000001
3087,Malaysia,2009,100638451.1
3088,Malaysia,2010,95381195.8
3089,Malaysia,2011,116907616.9
3090,Malaysia,2012,115149818.6
3091,Malaysia,2013,120022037.3
3092,Malaysia,2014,140400097.0
3094,Maldives,1990,41023.1
3095,Maldives,1991,42175.3
3096,Maldives,1992,43832.6
3097,Maldives,1993,50023.4
3098,Maldives,1994,50123.6
3099,Maldives,1995,58704.5
3100,Maldives,1996,60609.7
3101,Maldives,1997,60040.0
3102,Maldives,1998,66456.6
3103,Maldives,1999,66637.4
3104,Maldives,2000,67531.2
3105,Maldives,2001,70973.0
3106,Maldives,2002,91019.7
3107,Maldives,2003,100703.0
3108,Maldives,2004,91285.0
3109,Maldives,2005,86366.29999999999
3110,Maldives,2006,97779.6
3111,Maldives,2007,104124.0
3112,Maldives,2008,113894.0
3113,Maldives,2009,127579.0
3114,Maldives,2010,136263.0
3115,Maldives,2011,179518.0
3116,Maldives,2012,219846.0
3117,Maldives,2013,188534.0
3118,Maldives,2014,166272.0
3120,Mali,1990,19234591.4
3121,Mali,1991,19357069.5
3122,Mali,1992,19343847.1
3123,Mali,1993,19572124.1
3124,Mali,1994,19892500.6
3125,Mali,1995,20315476.5
3126,Mali,1996,21941171.5
3127,Mali,1997,22736044.5
3128,Mali,1998,26027433.6
3129,Mali,1999,26322064.6
3130,Mali,2000,24979570.4
3131,Mali,2001,25803474.9
3132,Mali,2002,26725225.9
3133,Mali,2003,27599639.1
3134,Mali,2004,28190641.4
3135,Mali,2005,29172180.3
3136,Mali,2006,32147410.0
3137,Mali,2007,33244346.1
3138,Mali,2008,34392705.4
3139,Mali,2009,35416830.1
3140,Mali,2010,37105772.0
3141,Mali,2011,32354935.7
3142,Mali,2012,33293386.9
3143,Mali,2013,34186456.4
3144,Mali,2014,34971902.900000006
3146,Malta,1990,299075.0
3147,Malta,1991,281782.0
3148,Malta,1992,286826.0
3149,Malta,1993,332538.0
3150,Malta,1994,376591.0
3151,Malta,1995,364116.0
3152,Malta,1996,371152.0
3153,Malta,1997,408708.0
3154,Malta,1998,412893.0
3155,Malta,1999,432006.0
3156,Malta,2000,420751.0
3157,Malta,2001,480155.0
3158,Malta,2002,465921.0
3159,Malta,2003,513598.0
3160,Malta,2004,521726.0
3161,Malta,2005,560469.0
3162,Malta,2006,582847.0
3163,Malta,2007,614717.0
3164,Malta,2008,599365.0
3165,Malta,2009,578446.0
3166,Malta,2010,636984.0
3167,Malta,2011,631221.0
3168,Malta,2012,600608.0
3169,Malta,2013,565776.0
3170,Malta,2014,573466.0
3172,Marshall Islands,1990,1928.82
3173,Marshall Islands,1991,1977.81
3174,Marshall Islands,1992,2015.66
3175,Marshall Islands,1993,2044.02
3176,Marshall Islands,1994,2066.56
3177,Marshall Islands,1995,2085.5600000000004
3178,Marshall Islands,1996,2102.36
3179,Marshall Islands,1997,2115.29
3180,Marshall Islands,1998,2125.85
3181,Marshall Islands,1999,2133.23
3182,Marshall Islands,2000,2138.17
3183,Marshall Islands,2001,2140.8
3184,Marshall Islands,2002,2141.4
3185,Marshall Islands,2003,2141.3
3186,Marshall Islands,2004,2141.17
3187,Marshall Islands,2005,2141.97
3188,Marshall Islands,2006,2144.49
3189,Marshall Islands,2007,2148.48
3190,Marshall Islands,2008,2153.36
3191,Marshall Islands,2009,2159.1000000000004
3192,Marshall Islands,2010,2164.9500000000003
3193,Marshall Islands,2011,2171.28
3194,Marshall Islands,2012,2177.76
3195,Marshall Islands,2013,2184.57
3196,Marshall Islands,2014,2190.33
3198,Martinique,1990,246201.0
3199,Martinique,1991,240902.0
3200,Martinique,1992,246372.0
3201,Martinique,1993,246985.0
3202,Martinique,1994,245588.0
3203,Martinique,1995,247646.0
3204,Martinique,1996,248655.0
3205,Martinique,1997,240615.0
3206,Martinique,1998,267626.0
3207,Martinique,1999,303457.0
3208,Martinique,2000,294000.0
3209,Martinique,2001,302031.0
3210,Martinique,2002,283447.0
3211,Martinique,2003,282063.0
3212,Martinique,2004,297033.0
3213,Martinique,2005,283014.0
3214,Martinique,2006,276910.0
3215,Martinique,2007,272619.0
3216,Martinique,2008,261883.0
3217,Martinique,2009,287123.0
3218,Martinique,2010,291636.0
3219,Martinique,2011,282860.0
3220,Martinique,2012,403348.0
3221,Martinique,2013,394280.0
3222,Martinique,2014,390894.0
3224,Mauritania,1990,6841194.4
3225,Mauritania,1991,7028363.4
3226,Mauritania,1992,6885401.2
3227,Mauritania,1993,7021216.0
3228,Mauritania,1994,6889396.1
3229,Mauritania,1995,6956089.699999999
3230,Mauritania,1996,7322705.7
3231,Mauritania,1997,7769191.3
3232,Mauritania,1998,8060163.7
3233,Mauritania,1999,8587877.799999999
3234,Mauritania,2000,8839190.1
3235,Mauritania,2001,9143790.8
3236,Mauritania,2002,9387440.1
3237,Mauritania,2003,9562876.7
3238,Mauritania,2004,9351740.2
3239,Mauritania,2005,9500630.4
3240,Mauritania,2006,9239363.5
3241,Mauritania,2007,8858870.0
3242,Mauritania,2008,8355937.5
3243,Mauritania,2009,8884557.799999999
3244,Mauritania,2010,9113783.0
3245,Mauritania,2011,9265308.8
3246,Mauritania,2012,9565831.5
3247,Mauritania,2013,9875704.3
3248,Mauritania,2014,9918678.7
3250,Mauritius,1990,711221.5
3251,Mauritius,1991,708220.5
3252,Mauritius,1992,725242.5
3253,Mauritius,1993,717013.5
3254,Mauritius,1994,731904.5
3255,Mauritius,1995,747033.5
3256,Mauritius,1996,771913.0
3257,Mauritius,1997,769114.0
3258,Mauritius,1998,778942.2999999999
3259,Mauritius,1999,800780.0
3260,Mauritius,2000,853084.0
3261,Mauritius,2001,1005313.8
3262,Mauritius,2002,1000307.7
3263,Mauritius,2003,993688.3
3264,Mauritius,2004,1026681.6
3265,Mauritius,2005,1036386.2
3266,Mauritius,2006,874866.7999999999
3267,Mauritius,2007,878664.0
3268,Mauritius,2008,885486.0
3269,Mauritius,2009,895504.0
3270,Mauritius,2010,915923.8
3271,Mauritius,2011,919908.0
3272,Mauritius,2012,909262.8
3273,Mauritius,2013,913422.8
3274,Mauritius,2014,929569.0
3276,Mayotte,1990,64774.1
3277,Mayotte,1991,65468.0
3278,Mayotte,1992,66203.5
3279,Mayotte,1993,66960.5
3280,Mayotte,1994,67718.8
3281,Mayotte,1995,68464.9
3282,Mayotte,1996,69305.8
3283,Mayotte,1997,70035.5
3284,Mayotte,1998,70737.5
3285,Mayotte,1999,71405.4
3286,Mayotte,2000,72018.6
3287,Mayotte,2001,83175.0
3288,Mayotte,2002,83977.4
3289,Mayotte,2003,84773.6
3290,Mayotte,2004,85585.0
3291,Mayotte,2005,86418.5
3292,Mayotte,2006,72783.29999999999
3293,Mayotte,2007,73637.3
3294,Mayotte,2008,74503.5
3295,Mayotte,2009,75378.1
3296,Mayotte,2010,76254.8
3297,Mayotte,2011,77154.0
3298,Mayotte,2012,78012.1
3299,Mayotte,2013,78872.6
3300,Mayotte,2014,79744.5
3302,Mexico,1990,195049381.2
3303,Mexico,1991,195969545.9
3304,Mexico,1992,195846766.2
3305,Mexico,1993,197907042.6
3306,Mexico,1994,199790375.6
3307,Mexico,1995,198009765.6
3308,Mexico,1996,199934459.5
3309,Mexico,1997,204230356.0
3310,Mexico,1998,216244928.5
3311,Mexico,1999,209990889.3
3312,Mexico,2000,211735414.5
3313,Mexico,2001,206179274.8
3314,Mexico,2002,207777697.8
3315,Mexico,2003,216533747.8
3316,Mexico,2004,212665695.8
3317,Mexico,2005,221512494.5
3318,Mexico,2006,221484075.6
3319,Mexico,2007,224492993.6
3320,Mexico,2008,226889421.6
3321,Mexico,2009,228551321.9
3322,Mexico,2010,227276810.4
3323,Mexico,2011,231551923.2
3324,Mexico,2012,228449011.4
3325,Mexico,2013,234596012.3
3326,Mexico,2014,232700255.1
3328,Micronesia,1990,27027.0
3329,Micronesia,1991,379419.4
3330,Micronesia,1992,379503.4
3331,Micronesia,1993,379584.8
3332,Micronesia,1994,379658.6
3333,Micronesia,1995,391471.7
3334,Micronesia,1996,391485.4
3335,Micronesia,1997,391442.0
3336,Micronesia,1998,391398.6
3337,Micronesia,1999,391347.6
3338,Micronesia,2000,391343.8000000001
3339,Micronesia,2001,391436.1
3340,Micronesia,2002,391464.8
3341,Micronesia,2003,391469.9
